record_id,product,category,subcategory,state,data_type,generation_method,calibration_source,generated_at,dataset_version,labor_hours,raw_material_cost,packaging_cost,transport_cost,complexity,customization,actual_selling_price,craft,material,technique,region,size,direct_cost,market_reference_price,market_price_min,market_price_max,market_comparable_count
SIH-03790,Blue Pottery Vase,Home Decor,Pottery,Rajasthan,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,9.3,570,60,125,Medium,Light,2250,Blue Pottery,Ceramic,Glazing,West India,Large,755,1585.0,710.0,3370.0,250.0
SIH-03791,Terracotta Decorative Pot,Home Decor,Pottery,West Bengal,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,5.5,180,25,40,Low,High,1170,Terracotta,Clay,Hand Moulding,East India,Small,245,705.0,250.0,1220.0,78.0
SIH-03792,Bastar Bell Metal Figure,Home Decor,Metal Craft,Chhattisgarh,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,13.6,1310,150,235,Low,Light,6400,Bastar Dhokra,Bell Metal,Lost Wax Casting,Central India,Small,1695,4690.0,2570.0,9490.0,83.0
SIH-03793,Kalamkari Wall Art,Painting,Textile Painting,Andhra Pradesh,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,33.0,740,90,145,High,Light,8290,Kalamkari,Cotton,Block Printing,South India,Large,975,4680.0,1710.0,8830.0,69.0
SIH-03794,Bastar Bell Metal Figure,Home Decor,Metal Craft,Chhattisgarh,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,27.6,2330,375,250,High,High,11790,Bastar Dhokra,Bell Metal,Lost Wax Casting,Central India,Medium,2955,8100.0,5480.0,15140.0,57.0
SIH-03795,Terracotta Decorative Pot,Home Decor,Pottery,West Bengal,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,1.2,90,15,20,Low,Light,400,Terracotta,Clay,Hand Moulding,East India,Small,125,715.0,250.0,1220.0,78.0
SIH-03796,Madhubani Painting,Painting,Folk Painting,Bihar,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,7.8,180,20,30,Low,Light,2030,Madhubani,Paper,Hand Painting,East India,Small,230,3070.0,700.0,6380.0,82.0
SIH-03797,Kutch Embroidery Bag,Fashion,Bags,Gujarat,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,22.2,650,50,125,Medium,Standard,4850,Kutch Embroidery,Cotton,Hand Embroidery,West India,Medium,825,6050.0,2510.0,8990.0,89.0
SIH-03798,Blue Pottery Plate,Tableware,Pottery,Rajasthan,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,2.3,200,20,25,Low,Standard,640,Blue Pottery,Ceramic,Glazing,West India,Medium,245,990.0,430.0,1880.0,243.0
SIH-03799,Dhokra Figurine,Home Decor,Metal Craft,Chhattisgarh,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,24.4,1850,200,295,High,High,9820,Dhokra,Brass,Lost Wax Casting,Central India,Medium,2345,6820.0,2480.0,11120.0,109.0
SIH-03800,Kondapalli Doll,Toys,Wooden Toys,Andhra Pradesh,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,4.4,150,15,20,Low,Standard,1140,Kondapalli Toys,Soft Wood,Hand Painting,South India,Small,185,890.0,380.0,1720.0,97.0
SIH-03801,Kutch Embroidery Bag,Fashion,Bags,Gujarat,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,27.1,370,135,165,Medium,Light,6760,Kutch Embroidery,Cotton,Hand Embroidery,West India,Medium,670,6000.0,2510.0,8990.0,89.0
SIH-03802,Pipili Applique Wall Hanging,Home Decor,Textile Craft,Odisha,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,9.8,590,40,50,Medium,Standard,2280,Pipili Applique,Cotton,Applique,East India,Large,680,3315.0,1180.0,6800.0,92.0
SIH-03803,Madhubani Painting,Painting,Folk Painting,Bihar,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,18.6,250,55,50,High,High,3530,Madhubani,Paper,Hand Painting,East India,Large,355,8240.0,2690.0,19090.0,66.0
SIH-03804,Kalamkari Wall Art,Painting,Textile Painting,Andhra Pradesh,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,24.1,720,100,105,Medium,Standard,4930,Kalamkari,Cotton,Block Printing,South India,Large,925,4680.0,1710.0,8830.0,69.0
SIH-03805,Blue Pottery Plate,Tableware,Pottery,Rajasthan,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,1.5,430,25,25,Medium,Light,880,Blue Pottery,Ceramic,Glazing,West India,Large,480,1590.0,710.0,3370.0,250.0
SIH-03806,Dhokra Figurine,Home Decor,Metal Craft,Chhattisgarh,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,10.8,2020,125,250,High,Moderate,6550,Dhokra,Brass,Lost Wax Casting,Central India,Medium,2395,6900.0,2480.0,11120.0,109.0
SIH-03807,Dhokra Figurine,Home Decor,Metal Craft,Chhattisgarh,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,20.8,2830,230,265,High,Light,9660,Dhokra,Brass,Lost Wax Casting,Central India,Large,3325,9120.0,5170.0,11920.0,77.0
SIH-03808,Kondapalli Doll,Toys,Wooden Toys,Andhra Pradesh,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,5.3,110,25,35,Low,Standard,1170,Kondapalli Toys,Soft Wood,Hand Painting,South India,Small,170,890.0,380.0,1720.0,97.0
SIH-03809,Pipili Applique Wall Hanging,Home Decor,Textile Craft,Odisha,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,26.9,540,100,75,High,Moderate,5600,Pipili Applique,Cotton,Applique,East India,Large,715,3235.0,1180.0,6800.0,92.0
SIH-03810,Blue Pottery Vase,Home Decor,Pottery,Rajasthan,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,1.2,230,15,25,Low,High,560,Blue Pottery,Ceramic,Glazing,West India,Small,270,780.0,320.0,1310.0,265.0
SIH-03811,Thanjavur Painting,Painting,Traditional Painting,Tamil Nadu,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,27.0,2570,325,465,Medium,Light,14160,Thanjavur Painting,Wood,Gold Leaf Work,South India,Small,3360,15990.0,8220.0,29230.0,95.0
SIH-03812,Pashmina Shawl,Textiles,Shawl,Jammu and Kashmir,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,108.7,8850,715,635,Medium,Light,45960,Pashmina,Pashmina Wool,Hand Embroidery,North India,Standard,10200,29505.0,12200.0,62560.0,256.0
SIH-03813,Banarasi Silk Saree,Textiles,Saree,Uttar Pradesh,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,165.6,5290,395,565,High,Light,38920,Banarasi,Silk,Handloom Weaving,North India,Standard,6250,33625.0,15130.0,63680.0,248.0
SIH-03814,Kalamkari Wall Art,Painting,Textile Painting,Andhra Pradesh,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,8.0,370,50,45,Low,Light,2560,Kalamkari,Cotton,Block Printing,South India,Small,465,1760.0,840.0,3760.0,79.0
SIH-03815,Kutch Embroidery Bag,Fashion,Bags,Gujarat,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,12.1,380,70,90,Medium,Moderate,3770,Kutch Embroidery,Cotton,Hand Embroidery,West India,Small,540,4300.0,1700.0,9000.0,72.0
SIH-03816,Kalamkari Wall Art,Painting,Textile Painting,Andhra Pradesh,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,2.6,570,15,30,Low,Standard,1280,Kalamkari,Cotton,Block Printing,South India,Medium,615,2675.0,1000.0,5860.0,84.0
SIH-03817,Blue Pottery Vase,Home Decor,Pottery,Rajasthan,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,0.8,150,15,20,Low,Standard,360,Blue Pottery,Ceramic,Glazing,West India,Small,185,780.0,320.0,1310.0,265.0
SIH-03818,Channapatna Wooden Toy,Toys,Wooden Toys,Karnataka,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,3.4,110,15,20,Low,Standard,740,Channapatna,Wood,Lac Turning,South India,Small,145,795.0,350.0,1340.0,88.0
SIH-03819,Dhokra Figurine,Home Decor,Metal Craft,Chhattisgarh,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,18.1,1140,185,180,Medium,Light,6030,Dhokra,Brass,Lost Wax Casting,Central India,Medium,1505,6900.0,2480.0,11120.0,109.0
SIH-03820,Kondapalli Doll,Toys,Wooden Toys,Andhra Pradesh,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,12.3,400,60,65,High,Moderate,2530,Kondapalli Toys,Soft Wood,Hand Painting,South India,Large,525,1905.0,980.0,2780.0,80.0
SIH-03821,Kalamkari Wall Art,Painting,Textile Painting,Andhra Pradesh,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,9.2,620,35,85,Low,Standard,3360,Kalamkari,Cotton,Block Printing,South India,Medium,740,2635.0,1000.0,5860.0,84.0
SIH-03822,Bastar Bell Metal Figure,Home Decor,Metal Craft,Chhattisgarh,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,11.8,1070,140,180,Medium,Moderate,5560,Bastar Dhokra,Bell Metal,Lost Wax Casting,Central India,Medium,1390,8360.0,5480.0,15140.0,57.0
SIH-03823,Kalamkari Wall Art,Painting,Textile Painting,Andhra Pradesh,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,8.0,160,30,25,Low,Standard,1340,Kalamkari,Cotton,Block Printing,South India,Small,215,1770.0,840.0,3760.0,79.0
SIH-03824,Channapatna Wooden Toy,Toys,Wooden Toys,Karnataka,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,3.3,110,15,20,Low,Standard,740,Channapatna,Wood,Lac Turning,South India,Medium,145,930.0,400.0,1670.0,93.0
SIH-03825,Madhubani Painting,Painting,Folk Painting,Bihar,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,6.1,100,20,35,Medium,Light,1410,Madhubani,Paper,Hand Painting,East India,Medium,155,4630.0,1130.0,12160.0,87.0
SIH-03826,Moradabad Brass Lamp,Lighting,Metalware,Uttar Pradesh,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,28.5,1740,290,415,High,Light,10680,Moradabad Metal Craft,Brass,Metal Engraving,North India,Large,2445,8160.0,4080.0,14020.0,84.0
SIH-03827,Kutch Embroidery Bag,Fashion,Bags,Gujarat,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,20.4,810,130,145,High,Light,6520,Kutch Embroidery,Cotton,Hand Embroidery,West India,Large,1085,7000.0,3190.0,8940.0,85.0
SIH-03828,Banarasi Silk Saree,Textiles,Saree,Uttar Pradesh,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,141.3,7170,555,695,High,Moderate,54350,Banarasi,Silk,Handloom Weaving,North India,Standard,8420,33625.0,15130.0,63680.0,248.0
SIH-03829,Channapatna Wooden Toy,Toys,Wooden Toys,Karnataka,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,3.5,140,15,35,Low,High,990,Channapatna,Wood,Lac Turning,South India,Small,190,785.0,350.0,1340.0,88.0
SIH-03830,Banarasi Silk Saree,Textiles,Saree,Uttar Pradesh,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,111.2,3230,460,650,Medium,Standard,27890,Banarasi,Silk,Handloom Weaving,North India,Standard,4340,33640.0,15130.0,63680.0,248.0
SIH-03831,Sandalwood Carving,Home Decor,Wood Craft,Karnataka,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,21.6,2080,110,200,Low,Light,9100,Sandalwood Carving,Sandalwood,Wood Carving,South India,Small,2390,10240.0,4390.0,20120.0,81.0
SIH-03832,Thanjavur Painting,Painting,Traditional Painting,Tamil Nadu,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,52.8,2180,440,595,High,Standard,20590,Thanjavur Painting,Wood,Gold Leaf Work,South India,Medium,3215,23200.0,11420.0,29970.0,81.0
SIH-03833,Thanjavur Painting,Painting,Traditional Painting,Tamil Nadu,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,45.0,1830,530,390,Medium,Moderate,24520,Thanjavur Painting,Wood,Gold Leaf Work,South India,Small,2750,15970.0,8220.0,29230.0,95.0
SIH-03834,Kutch Embroidery Bag,Fashion,Bags,Gujarat,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,26.0,330,125,90,High,High,7070,Kutch Embroidery,Cotton,Hand Embroidery,West India,Medium,545,6000.0,2510.0,8990.0,89.0
SIH-03835,Pashmina Shawl,Textiles,Shawl,Jammu and Kashmir,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,57.2,5340,335,360,Medium,Standard,25090,Pashmina,Pashmina Wool,Hand Embroidery,North India,Standard,6035,29645.0,12200.0,62560.0,256.0
SIH-03836,Sikki Grass Basket,Home Decor,Natural Fibre,Bihar,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,5.6,100,35,35,Low,High,1240,Sikki Craft,Sikki Grass,Hand Weaving,East India,Small,170,775.0,310.0,1500.0,72.0
SIH-03837,Blue Pottery Vase,Home Decor,Pottery,Rajasthan,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,3.0,240,25,50,Low,High,1070,Blue Pottery,Ceramic,Glazing,West India,Small,315,770.0,320.0,1310.0,265.0
SIH-03838,Sikki Grass Basket,Home Decor,Natural Fibre,Bihar,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,10.5,200,30,40,High,Light,1920,Sikki Craft,Sikki Grass,Hand Weaving,East India,Large,270,2155.0,650.0,3170.0,72.0
SIH-03839,Bastar Bell Metal Figure,Home Decor,Metal Craft,Chhattisgarh,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,8.0,990,100,100,Low,Light,3590,Bastar Dhokra,Bell Metal,Lost Wax Casting,Central India,Small,1190,4790.0,2570.0,9490.0,83.0
SIH-03840,Moradabad Brass Lamp,Lighting,Metalware,Uttar Pradesh,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,10.3,1070,120,155,Medium,Standard,4100,Moradabad Metal Craft,Brass,Metal Engraving,North India,Medium,1345,5250.0,2060.0,9180.0,82.0
SIH-03841,Jaipur Blue Pottery Bowl,Tableware,Pottery,Rajasthan,synthetic,domain_informed_production_economics_with_market_calibration,IndiaHandmade current listings + domain-informed craft ranges,2026-09-11,2.0-final,5.3,280,60,95,Medium,Light,1600,Blue Pottery,Ceramic,Glazing,West India,Large,435,1585.0,710.0,3370.0,250.0
